osmid,y,x,street_count,highway,ref,geometry
128668278,41.1533918,-8.6507378,3,,,POINT (-8.6507378 41.1533918)
128668285,41.1523956,-8.6518342,3,,,POINT (-8.6518342 41.1523956)
128668299,41.15172,-8.6559524,3,,,POINT (-8.6559524 41.15172)
128668307,41.1505133,-8.66059,3,,,POINT (-8.66059 41.1505133)
128668309,41.1504557,-8.6628264,3,,,POINT (-8.6628264 41.1504557)
128668316,41.152409,-8.6693609,3,,,POINT (-8.6693609 41.152409)
128669173,41.1541883,-8.6498529,3,,,POINT (-8.6498529 41.1541883)
128672584,41.1544999,-8.6438257,3,,,POINT (-8.6438257 41.1544999)
128673221,41.1523893,-8.6271726,3,,,POINT (-8.6271726 41.1523893)
128673222,41.1524782,-8.628743,4,,,POINT (-8.628743 41.1524782)
128673223,41.1525836,-8.6306176,4,,,POINT (-8.6306176 41.1525836)
128674452,41.1523141,-8.6261136,4,,,POINT (-8.6261136 41.1523141)
128674453,41.1527713,-8.6245762,3,,,POINT (-8.6245762 41.1527713)
128677717,41.1482113,-8.6241696,3,,,POINT (-8.6241696 41.1482113)
128677724,41.1508542,-8.6259533,3,,,POINT (-8.6259533 41.1508542)
128679581,41.1460307,-8.6201824,4,,,POINT (-8.6201824 41.1460307)
128680158,41.1463677,-8.617693,3,,,POINT (-8.617693 41.1463677)
129544876,41.145891,-8.6135435,3,,,POINT (-8.6135435 41.145891)
129548927,41.157254,-8.6099838,4,,,POINT (-8.6099838 41.157254)
129548929,41.1587311,-8.6099353,3,,,POINT (-8.6099353 41.1587311)
129548933,41.1657008,-8.6084213,3,,,POINT (-8.6084213 41.1657008)
129549662,41.1566031,-8.6118744,3,,,POINT (-8.6118744 41.1566031)
129550139,41.155154,-8.6076319,3,,,POINT (-8.6076319 41.155154)
129550851,41.1535824,-8.6079181,3,,,POINT (-8.6079181 41.1535824)
129552044,41.1554359,-8.6076504,4,,,POINT (-8.6076504 41.1554359)
129552045,41.1567979,-8.6076897,3,,,POINT (-8.6076897 41.1567979)
129552046,41.157594,-8.6071936,3,,,POINT (-8.6071936 41.157594)
129552048,41.1591748,-8.6061414,3,,,POINT (-8.6061414 41.1591748)
129552512,41.1552163,-8.6059696,3,,,POINT (-8.6059696 41.1552163)
129553667,41.1470247,-8.6068069,3,traffic_signals,,POINT (-8.6068069 41.1470247)
129553875,41.1476365,-8.6039313,4,traffic_signals,,POINT (-8.6039313 41.1476365)
129554083,41.1465342,-8.6038217,3,,,POINT (-8.6038217 41.1465342)
129554561,41.1472894,-8.602621,3,,,POINT (-8.602621 41.1472894)
129555296,41.1487065,-8.600579,4,traffic_signals,,POINT (-8.600579 41.1487065)
129557542,41.1454459,-8.6156311,3,,,POINT (-8.6156311 41.1454459)
129558556,41.1449455,-8.6173405,3,,,POINT (-8.6173405 41.1449455)
129558976,41.1427883,-8.615299,3,,,POINT (-8.615299 41.1427883)
129559333,41.1451983,-8.6109341,3,,,POINT (-8.6109341 41.1451983)
129559334,41.1427381,-8.614152,4,,,POINT (-8.614152 41.1427381)
129665112,41.1508289,-8.6565083,4,,,POINT (-8.6565083 41.1508289)
129665113,41.1504707,-8.6563693,3,,,POINT (-8.6563693 41.1504707)
129667175,41.1504591,-8.6560684,3,,,POINT (-8.6560684 41.1504591)
129667179,41.1511699,-8.6562401,3,,,POINT (-8.6562401 41.1511699)
129676781,41.1514576,-8.6564327,3,,,POINT (-8.6564327 41.1514576)
129692092,41.1553921,-8.6482639,3,,,POINT (-8.6482639 41.1553921)
129692094,41.1549543,-8.6480622,3,,,POINT (-8.6480622 41.1549543)
129777800,41.1549438,-8.6486768,3,,,POINT (-8.6486768 41.1549438)
129777802,41.1547352,-8.6490088,3,,,POINT (-8.6490088 41.1547352)
129779462,41.1550159,-8.6484203,3,,,POINT (-8.6484203 41.1550159)
129784803,41.1514765,-8.6414847,3,,,POINT (-8.6414847 41.1514765)
129786479,41.1513944,-8.6406315,4,,,POINT (-8.6406315 41.1513944)
129788146,41.151081,-8.6356995,3,,,POINT (-8.6356995 41.151081)
129789018,41.1511466,-8.6345618,3,,,POINT (-8.6345618 41.1511466)
129792737,41.1520394,-8.6327321,3,,,POINT (-8.6327321 41.1520394)
129795158,41.1560838,-8.6296436,3,,,POINT (-8.6296436 41.1560838)
129795309,41.1548092,-8.6307303,3,,,POINT (-8.6307303 41.1548092)
129795568,41.1554844,-8.6295076,3,,,POINT (-8.6295076 41.1554844)
129800097,41.1544924,-8.6307169,3,,,POINT (-8.6307169 41.1544924)
129800102,41.1545682,-8.6310274,3,,,POINT (-8.6310274 41.1545682)
129953503,41.1571135,-8.6242502,3,,,POINT (-8.6242502 41.1571135)
129953504,41.1565309,-8.6207729,4,,,POINT (-8.6207729 41.1565309)
129953505,41.1562894,-8.6193259,4,,,POINT (-8.6193259 41.1562894)
130075497,41.1669663,-8.5866687,3,motorway_junction,,POINT (-8.5866687 41.1669663)
130075590,41.1685688,-8.5875657,4,,,POINT (-8.5875657 41.1685688)
130075593,41.168833,-8.5878701,3,,,POINT (-8.5878701 41.168833)
137817763,41.1551463,-8.6290019,3,,,POINT (-8.6290019 41.1551463)
137868887,41.1446825,-8.6115907,3,traffic_signals,,POINT (-8.6115907 41.1446825)
137873037,41.1449145,-8.6117476,2,,,POINT (-8.6117476 41.1449145)
137882131,41.1440318,-8.6049316,4,,,POINT (-8.6049316 41.1440318)
137884299,41.1455122,-8.6032529,3,traffic_signals,,POINT (-8.6032529 41.1455122)
137896681,41.1456628,-8.6052499,3,,,POINT (-8.6052499 41.1456628)
137896691,41.1458124,-8.6003685,3,,,POINT (-8.6003685 41.1458124)
137896693,41.145872,-8.5992009,4,,,POINT (-8.5992009 41.145872)
137896694,41.1459212,-8.5982378,4,,,POINT (-8.5982378 41.1459212)
137896696,41.145966,-8.5973603,4,,,POINT (-8.5973603 41.145966)
137901873,41.1464229,-8.6019301,4,traffic_signals,,POINT (-8.6019301 41.1464229)
137901874,41.1468373,-8.6019425,3,,,POINT (-8.6019425 41.1468373)
137903872,41.1462979,-8.6043415,3,,,POINT (-8.6043415 41.1462979)
137959671,41.1472277,-8.6015512,3,,,POINT (-8.6015512 41.1472277)
137961403,41.1477073,-8.6001212,3,,,POINT (-8.6001212 41.1477073)
137964116,41.1483833,-8.5983667,3,,,POINT (-8.5983667 41.1483833)
137981937,41.1590335,-8.6243035,4,,,POINT (-8.6243035 41.1590335)
137982073,41.1555625,-8.6208838,4,,,POINT (-8.6208838 41.1555625)
137982795,41.1552341,-8.6190683,4,,,POINT (-8.6190683 41.1552341)
137992807,41.1601137,-8.6079034,4,,,POINT (-8.6079034 41.1601137)
137992808,41.1573388,-8.6091917,4,,,POINT (-8.6091917 41.1573388)
137993129,41.1602408,-8.6086663,3,,,POINT (-8.6086663 41.1602408)
137993249,41.1606857,-8.6115801,3,,,POINT (-8.6115801 41.1606857)
137994581,41.1574762,-8.6081083,3,,,POINT (-8.6081083 41.1574762)
137994583,41.1572106,-8.6113301,3,,,POINT (-8.6113301 41.1572106)
137994655,41.1583675,-8.6066794,3,,,POINT (-8.6066794 41.1583675)
137994720,41.1589843,-8.6083976,3,,,POINT (-8.6083976 41.1589843)
137994933,41.1586762,-8.6075204,3,,,POINT (-8.6075204 41.1586762)
138194386,41.1580162,-8.598815,3,,,POINT (-8.598815 41.1580162)
138194473,41.1554484,-8.5951472,3,,,POINT (-8.5951472 41.1554484)
138195667,41.1596389,-8.5962965,3,,,POINT (-8.5962965 41.1596389)
138196470,41.1592871,-8.5929468,4,,,POINT (-8.5929468 41.1592871)
138196594,41.1599841,-8.5951923,3,,,POINT (-8.5951923 41.1599841)
138197779,41.1571641,-8.6019875,3,,,POINT (-8.6019875 41.1571641)
138198390,41.1592624,-8.6031655,3,,,POINT (-8.6031655 41.1592624)
138205498,41.1662568,-8.6064353,3,,,POINT (-8.6064353 41.1662568)
138208872,41.1613323,-8.6210694,3,,,POINT (-8.6210694 41.1613323)
138209120,41.1615483,-8.6205905,3,,,POINT (-8.6205905 41.1615483)
138214591,41.1572519,-8.6248631,4,,,POINT (-8.6248631 41.1572519)
138218138,41.1455931,-8.6238899,3,,,POINT (-8.6238899 41.1455931)
138220017,41.1462121,-8.6140966,3,,,POINT (-8.6140966 41.1462121)
138220134,41.1476534,-8.6137954,3,,,POINT (-8.6137954 41.1476534)
138223440,41.1452361,-8.6135865,3,,,POINT (-8.6135865 41.1452361)
138230335,41.1434984,-8.6104165,3,,,POINT (-8.6104165 41.1434984)
138231423,41.1428869,-8.6054819,3,traffic_signals,,POINT (-8.6054819 41.1428869)
138231433,41.1431966,-8.6088096,3,,,POINT (-8.6088096 41.1431966)
138233991,41.1432995,-8.608015,3,,,POINT (-8.608015 41.1432995)
138234001,41.1426779,-8.6031021,3,,,POINT (-8.6031021 41.1426779)
138234198,41.1429961,-8.6082129,4,,,POINT (-8.6082129 41.1429961)
138234852,41.1473966,-8.6086641,4,,,POINT (-8.6086641 41.1473966)
138238298,41.1479445,-8.5990352,3,,,POINT (-8.5990352 41.1479445)
138238299,41.1473278,-8.5998359,5,,,POINT (-8.5998359 41.1473278)
138238303,41.146913,-8.6005322,3,,,POINT (-8.6005322 41.146913)
138239471,41.144771,-8.6005622,3,,,POINT (-8.6005622 41.144771)
138239684,41.1446592,-8.5986182,4,,,POINT (-8.5986182 41.1446592)
138240032,41.1437543,-8.5974536,3,,,POINT (-8.5974536 41.1437543)
138240033,41.1449772,-8.5978882,4,,,POINT (-8.5978882 41.1449772)
138240035,41.1470588,-8.5987301,4,,,POINT (-8.5987301 41.1470588)
138241053,41.1440088,-8.5994978,4,,,POINT (-8.5994978 41.1440088)
138241615,41.1452903,-8.5971492,4,,,POINT (-8.5971492 41.1452903)
138241616,41.146708,-8.597607,4,,,POINT (-8.597607 41.146708)
138242342,41.1430052,-8.5964438,3,,,POINT (-8.5964438 41.1430052)
138242844,41.1457299,-8.5961604,3,,,POINT (-8.5961604 41.1457299)
138243251,41.1460553,-8.595135,3,,,POINT (-8.595135 41.1460553)
138246606,41.1508292,-8.5941609,4,,,POINT (-8.5941609 41.1508292)
138246838,41.1491401,-8.5936079,3,,,POINT (-8.5936079 41.1491401)
138246839,41.1488005,-8.5956944,3,,,POINT (-8.5956944 41.1488005)
138246940,41.1482596,-8.5980591,3,,,POINT (-8.5980591 41.1482596)
138248032,41.1464833,-8.592738,4,,,POINT (-8.592738 41.1464833)
138251514,41.1502918,-8.5951723,3,,,POINT (-8.5951723 41.1502918)
138252374,41.1568221,-8.5990585,4,,,POINT (-8.5990585 41.1568221)
253283034,41.1581552,-8.595342,3,,,POINT (-8.595342 41.1581552)
253283047,41.1590864,-8.5946047,3,,,POINT (-8.5946047 41.1590864)
257735089,41.1771318,-8.6412001,3,,,POINT (-8.6412001 41.1771318)
257735090,41.1769862,-8.6410779,3,,,POINT (-8.6410779 41.1769862)
257735092,41.1764784,-8.6408662,3,,,POINT (-8.6408662 41.1764784)
257735096,41.1749747,-8.6409925,3,,,POINT (-8.6409925 41.1749747)
257735105,41.1708899,-8.6384923,3,,,POINT (-8.6384923 41.1708899)
257735157,41.1759031,-8.6448855,3,,,POINT (-8.6448855 41.1759031)
257735160,41.1763641,-8.6448407,3,,,POINT (-8.6448407 41.1763641)
257735220,41.1763749,-8.6453996,3,,,POINT (-8.6453996 41.1763749)
257735445,41.178247,-8.6465289,3,,,POINT (-8.6465289 41.178247)
257735563,41.1781859,-8.6424816,3,,,POINT (-8.6424816 41.1781859)
257736400,41.1712918,-8.6361029,3,,,POINT (-8.6361029 41.1712918)
257736401,41.1707033,-8.6378727,3,,,POINT (-8.6378727 41.1707033)
257736547,41.1713808,-8.6358377,3,,,POINT (-8.6358377 41.1713808)
257736653,41.1740721,-8.6340762,1,,,POINT (-8.6340762 41.1740721)
257736783,41.1714526,-8.6360994,3,,,POINT (-8.6360994 41.1714526)
269565777,41.1786463,-8.5841551,3,,,POINT (-8.5841551 41.1786463)
276932740,41.1447718,-8.5779239,3,,,POINT (-8.5779239 41.1447718)
276932741,41.1446944,-8.5779526,3,,,POINT (-8.5779526 41.1446944)
276932825,41.1447768,-8.5776128,3,,,POINT (-8.5776128 41.1447768)
276935832,41.1441388,-8.5735223,3,,,POINT (-8.5735223 41.1441388)
276935836,41.1438965,-8.5735629,3,,,POINT (-8.5735629 41.1438965)
276935838,41.1439707,-8.5733997,3,,,POINT (-8.5733997 41.1439707)
276935847,41.1440809,-8.5736887,3,,,POINT (-8.5736887 41.1440809)
276935976,41.1441273,-8.57323,3,,,POINT (-8.57323 41.1441273)
280197437,41.1568007,-8.609259,3,,,POINT (-8.609259 41.1568007)
281726624,41.168008,-8.6404667,3,,,POINT (-8.6404667 41.168008)
285910461,41.1482384,-8.6484771,3,,,POINT (-8.6484771 41.1482384)
285944799,41.1480661,-8.6183557,3,,,POINT (-8.6183557 41.1480661)
285945659,41.1514812,-8.629007,4,,,POINT (-8.629007 41.1514812)
286968787,41.1477731,-8.6084369,3,,,POINT (-8.6084369 41.1477731)
286969224,41.1492871,-8.6112107,3,,,POINT (-8.6112107 41.1492871)
286969310,41.1456445,-8.6135028,4,,,POINT (-8.6135028 41.1456445)
286969936,41.1425021,-8.615307,3,,,POINT (-8.615307 41.1425021)
286969943,41.1409169,-8.6174342,3,,,POINT (-8.6174342 41.1409169)
286969970,41.1416713,-8.6167542,3,,,POINT (-8.6167542 41.1416713)
286970024,41.1407322,-8.6162295,1,,,POINT (-8.6162295 41.1407322)
286970027,41.1412798,-8.6171109,3,,,POINT (-8.6171109 41.1412798)
287458421,41.1842227,-8.6048909,4,,,POINT (-8.6048909 41.1842227)
287458435,41.1840545,-8.604803,3,,,POINT (-8.604803 41.1840545)
287458449,41.1727672,-8.6103785,3,,,POINT (-8.6103785 41.1727672)
287458452,41.1753527,-8.6084741,3,,,POINT (-8.6084741 41.1753527)
287458454,41.1753941,-8.609144,4,,,POINT (-8.609144 41.1753941)
296058885,41.1794092,-8.6295834,4,,,POINT (-8.6295834 41.1794092)
297369596,41.1460739,-8.5840423,3,,,POINT (-8.5840423 41.1460739)
297369597,41.147219,-8.5881509,3,,,POINT (-8.5881509 41.147219)
297369726,41.1735986,-8.5899006,3,,,POINT (-8.5899006 41.1735986)
297369728,41.1730973,-8.5894918,3,,,POINT (-8.5894918 41.1730973)
297369729,41.1730415,-8.5894471,3,,,POINT (-8.5894471 41.1730415)
297369732,41.1722951,-8.5876613,3,,,POINT (-8.5876613 41.1722951)
297369740,41.1726865,-8.5888487,3,,,POINT (-8.5888487 41.1726865)
297369742,41.1710963,-8.5884317,3,,,POINT (-8.5884317 41.1710963)
297369744,41.1697911,-8.5892614,5,,,POINT (-8.5892614 41.1697911)
297369936,41.1786574,-8.619221,3,,,POINT (-8.619221 41.1786574)
297369946,41.180696,-8.6208222,3,,,POINT (-8.6208222 41.180696)
297370410,41.1779956,-8.6271703,3,,,POINT (-8.6271703 41.1779956)
297880007,41.1774401,-8.6234473,3,,,POINT (-8.6234473 41.1774401)
297880010,41.1769988,-8.6217287,3,,,POINT (-8.6217287 41.1769988)
297880023,41.1748825,-8.6202392,3,,,POINT (-8.6202392 41.1748825)
297880026,41.1762521,-8.6203577,4,,,POINT (-8.6203577 41.1762521)
297880027,41.1765815,-8.6201011,3,,,POINT (-8.6201011 41.1765815)
297880033,41.1756029,-8.6149201,4,,,POINT (-8.6149201 41.1756029)
297880050,41.1753924,-8.6164799,4,,,POINT (-8.6164799 41.1753924)
297880052,41.1749415,-8.619731,3,,,POINT (-8.619731 41.1749415)
297880076,41.1612277,-8.5877343,4,,,POINT (-8.5877343 41.1612277)
297880381,41.1506755,-8.6490342,3,,,POINT (-8.6490342 41.1506755)
297880383,41.1511582,-8.6498075,3,,,POINT (-8.6498075 41.1511582)
297880483,41.1526308,-8.6487086,3,,,POINT (-8.6487086 41.1526308)
297880486,41.1523824,-8.6473533,4,,,POINT (-8.6473533 41.1523824)
297880533,41.1496681,-8.6346888,3,,,POINT (-8.6346888 41.1496681)
297880608,41.1510435,-8.6293113,3,,,POINT (-8.6293113 41.1510435)
297880620,41.1520358,-8.6270301,4,,,POINT (-8.6270301 41.1520358)
297880635,41.1558109,-8.623045,3,,,POINT (-8.623045 41.1558109)
299573551,41.1748658,-8.5864311,3,,,POINT (-8.5864311 41.1748658)
299573943,41.176213,-8.5856706,3,,,POINT (-8.5856706 41.176213)
299574280,41.1680692,-8.5920849,3,,,POINT (-8.5920849 41.1680692)
299574281,41.1670984,-8.5940139,3,,,POINT (-8.5940139 41.1670984)
299575942,41.1660037,-8.5976924,3,,,POINT (-8.5976924 41.1660037)
299575943,41.1650761,-8.599832,4,,,POINT (-8.599832 41.1650761)
299575944,41.1637929,-8.601612,3,,,POINT (-8.601612 41.1637929)
299579766,41.1687008,-8.5860533,3,,,POINT (-8.5860533 41.1687008)
299579890,41.1685946,-8.585357,3,,,POINT (-8.585357 41.1685946)
299580145,41.1740228,-8.5834872,3,,,POINT (-8.5834872 41.1740228)
299580961,41.1698524,-8.5840672,3,,,POINT (-8.5840672 41.1698524)
299583353,41.1740005,-8.582797,3,,,POINT (-8.582797 41.1740005)
299583501,41.1727533,-8.5853773,3,,,POINT (-8.5853773 41.1727533)
299583544,41.1724402,-8.5842969,3,,,POINT (-8.5842969 41.1724402)
299584051,41.1722722,-8.582804,3,,,POINT (-8.582804 41.1722722)
299584069,41.1684973,-8.5847286,3,,,POINT (-8.5847286 41.1684973)
299585301,41.1713979,-8.5823612,4,,,POINT (-8.5823612 41.1713979)
299585606,41.1723168,-8.5818868,4,,,POINT (-8.5818868 41.1723168)
299586502,41.1742816,-8.5809019,3,,,POINT (-8.5809019 41.1742816)
299586765,41.1733894,-8.5806432,3,,,POINT (-8.5806432 41.1733894)
299590114,41.1722025,-8.5844178,3,,,POINT (-8.5844178 41.1722025)
299590394,41.1720283,-8.5837966,3,,,POINT (-8.5837966 41.1720283)
299590514,41.1726719,-8.5841719,3,,,POINT (-8.5841719 41.1726719)
299592087,41.1714236,-8.58481,3,,,POINT (-8.58481 41.1714236)
299592374,41.1707648,-8.5872333,3,,,POINT (-8.5872333 41.1707648)
299592379,41.1693025,-8.5879962,3,,,POINT (-8.5879962 41.1693025)
299594483,41.1668989,-8.5940003,3,traffic_signals,,POINT (-8.5940003 41.1668989)
299594484,41.1646867,-8.5903539,3,,,POINT (-8.5903539 41.1646867)
299594486,41.1642581,-8.5892674,4,,,POINT (-8.5892674 41.1642581)
299597866,41.1727138,-8.5864707,3,,,POINT (-8.5864707 41.1727138)
299597869,41.1745687,-8.5853218,3,,,POINT (-8.5853218 41.1745687)
299598126,41.1731766,-8.5862839,3,,,POINT (-8.5862839 41.1731766)
299598639,41.1731106,-8.5860555,3,,,POINT (-8.5860555 41.1731106)
299598676,41.1733899,-8.5870365,3,,,POINT (-8.5870365 41.1733899)
299599024,41.1709614,-8.5879003,4,,,POINT (-8.5879003 41.1709614)
299599582,41.1737583,-8.5836311,3,,,POINT (-8.5836311 41.1737583)
299607807,41.1721381,-8.5812818,1,,,POINT (-8.5812818 41.1721381)
299607856,41.1746934,-8.585763,3,,,POINT (-8.585763 41.1746934)
299608220,41.1777449,-8.5831165,1,,,POINT (-8.5831165 41.1777449)
299608221,41.1777066,-8.5848303,3,,,POINT (-8.5848303 41.1777066)
299608246,41.1777232,-8.584053,3,,,POINT (-8.584053 41.1777232)
299610558,41.163902,-8.5895746,4,,,POINT (-8.5895746 41.163902)
299610576,41.1666724,-8.5918754,3,,,POINT (-8.5918754 41.1666724)
299610586,41.1659764,-8.5924877,4,,,POINT (-8.5924877 41.1659764)
299610588,41.1672017,-8.5906311,3,,,POINT (-8.5906311 41.1672017)
299610634,41.1662948,-8.5902664,3,,,POINT (-8.5902664 41.1662948)
299610698,41.1643162,-8.5906172,4,,,POINT (-8.5906172 41.1643162)
299610700,41.1654709,-8.5990021,3,,,POINT (-8.5990021 41.1654709)
299610705,41.1657333,-8.5984464,3,,,POINT (-8.5984464 41.1657333)
299610718,41.1646532,-8.5919362,4,,,POINT (-8.5919362 41.1646532)
299610763,41.1647661,-8.5927411,4,,,POINT (-8.5927411 41.1647661)
299610764,41.1651293,-8.591095,4,,,POINT (-8.591095 41.1651293)
299610766,41.164548,-8.591231,3,,,POINT (-8.591231 41.164548)
299610871,41.1684375,-8.5898458,1,,,POINT (-8.5898458 41.1684375)
299610949,41.1636693,-8.5977544,4,,,POINT (-8.5977544 41.1636693)
299611055,41.1652687,-8.5974803,4,,,POINT (-8.5974803 41.1652687)
299611237,41.1624853,-8.5929813,3,,,POINT (-8.5929813 41.1624853)
299611242,41.162942,-8.5916692,3,,,POINT (-8.5916692 41.162942)
299611292,41.1645236,-8.5919477,4,,,POINT (-8.5919477 41.1645236)
299611381,41.1614164,-8.5941506,4,,,POINT (-8.5941506 41.1614164)
299611387,41.1618597,-8.5927726,3,,,POINT (-8.5927726 41.1618597)
299611392,41.1642407,-8.5976528,3,,,POINT (-8.5976528 41.1642407)
299611401,41.1635646,-8.5969761,3,,,POINT (-8.5969761 41.1635646)
299611403,41.163723,-8.5936464,4,,,POINT (-8.5936464 41.163723)
299611499,41.1626432,-8.5938851,3,,,POINT (-8.5938851 41.1626432)
299611503,41.1631353,-8.5937772,3,,,POINT (-8.5937772 41.1631353)
299611581,41.1624795,-8.5939183,3,,,POINT (-8.5939183 41.1624795)
299611634,41.162923,-8.5925472,3,,,POINT (-8.5925472 41.162923)
299611684,41.163758,-8.5982633,4,,,POINT (-8.5982633 41.163758)
299611700,41.1618377,-8.6040909,3,,,POINT (-8.6040909 41.1618377)
299611722,41.1632619,-8.5995483,3,,,POINT (-8.5995483 41.1632619)
299611755,41.1643229,-8.6009255,3,,,POINT (-8.6009255 41.1643229)
299612189,41.161912,-8.598099,3,,,POINT (-8.598099 41.161912)
299612344,41.1619421,-8.5940372,3,,,POINT (-8.5940372 41.1619421)
299612349,41.1622187,-8.5964588,4,,,POINT (-8.5964588 41.1622187)
299612350,41.1624585,-8.5980107,3,,,POINT (-8.5980107 41.1624585)
299612405,41.1609094,-8.5967326,3,traffic_signals,,POINT (-8.5967326 41.1609094)
299612947,41.1608324,-8.5918796,1,,,POINT (-8.5918796 41.1608324)
299613131,41.1615956,-8.5915076,4,,,POINT (-8.5915076 41.1615956)
299613187,41.1601792,-8.5891026,3,,,POINT (-8.5891026 41.1601792)
299613373,41.1604501,-8.5922623,3,,,POINT (-8.5922623 41.1604501)
299613395,41.159731,-8.5899208,3,,,POINT (-8.5899208 41.159731)
299613396,41.1598424,-8.5902774,3,,,POINT (-8.5902774 41.1598424)
299613430,41.1599305,-8.5905659,3,,,POINT (-8.5905659 41.1599305)
299613476,41.1592782,-8.5907318,3,,,POINT (-8.5907318 41.1592782)
299613571,41.1612208,-8.590238,3,,,POINT (-8.590238 41.1612208)
299613573,41.1598657,-8.5926032,3,,,POINT (-8.5926032 41.1598657)
299613574,41.1611307,-8.5899597,3,,,POINT (-8.5899597 41.1611307)
299614041,41.157713,-8.5935755,3,,,POINT (-8.5935755 41.157713)
299614042,41.1570697,-8.5911835,3,,,POINT (-8.5911835 41.1570697)
299614078,41.1577934,-8.5938218,3,,,POINT (-8.5938218 41.1577934)
299614252,41.1592077,-8.5977157,3,,,POINT (-8.5977157 41.1592077)
299614329,41.1588814,-8.5977909,3,,,POINT (-8.5977909 41.1588814)
299614331,41.1579977,-8.5964612,3,,,POINT (-8.5964612 41.1579977)
299614420,41.1579315,-8.5955894,1,turning_circle,,POINT (-8.5955894 41.1579315)
299614426,41.157463,-8.5956787,3,,,POINT (-8.5956787 41.157463)
299614518,41.1536555,-8.5989783,1,,,POINT (-8.5989783 41.1536555)
299614580,41.1570662,-8.5971142,3,,,POINT (-8.5971142 41.1570662)
311886214,41.156067,-8.6651286,3,,,POINT (-8.6651286 41.156067)
311886215,41.1558764,-8.6654291,3,,,POINT (-8.6654291 41.1558764)
311886688,41.1662253,-8.6851627,3,,,POINT (-8.6851627 41.1662253)
311886808,41.1644786,-8.6866271,3,,,POINT (-8.6866271 41.1644786)
311886810,41.1651386,-8.6846302,4,,,POINT (-8.6846302 41.1651386)
311886862,41.1552325,-8.6790833,3,,,POINT (-8.6790833 41.1552325)
